tch_id,data_category,label_zh,label_en,definition_zh,definition_en,has_synonym_zh,has_synonym_en,parents,realizes_principle,treats_pattern,treats_disease,employs_herb,employs_formula,xrefs,sources,date_accessed,notes
TmpTCH:METHOD_61000,method,治法,Therapeutic Method,"中医治法根类别,包含所有治法术语",Root category for all TCM therapeutic method terms,,,,,,,,,,,2025-11-12,ROOT category for Method hierarchy
TmpTCH:METHOD_61425,method,温胃降逆,warming the stomach and downbearing counterflow,运用具有温中散寒、和胃降逆等作用的方药或相关疗法，以治疗胃寒气逆等所致病证的治法。,,,,TmpTCH:METHOD_61061,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.12.2.4.2; Database: clinical_treatment
TmpTCH:METHOD_61426,method,散寒止呕,dissipating cold to stop vomiting,运用具有温中散寒、降逆止呕等作用的方药或相关疗法，以治疗胃寒气逆、寒邪犯胃等所致病证的治法。,,,,TmpTCH:METHOD_61061,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.12.2.4.3; Database: clinical_treatment
TmpTCH:METHOD_61062,method,温经散寒,warming meridians and dissipating cold,运用具有温阳散寒、通脉蠲邪等作用的方药或相关疗法，以治疗寒滞经脉、寒凝经络等所致病证的治法。,,温经祛寒,,TmpTCH:METHOD_61056,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.12.3; Database: clinical_treatment
TmpTCH:METHOD_61063,method,温通经脉,warming and unblocking meridians and vessels,运用具有温经散寒、行气活血等作用的方药或相关疗法，以治疗寒伤血脉、寒滞经脉、寒凝经络等所致病证的治法。,,温通血脉,,TmpTCH:METHOD_61062,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.12.3.1; Database: clinical_treatment
TmpTCH:METHOD_61427,method,温经通阳,warming meridians and unblocking yang,运用具有温经散寒、宣通阳气等作用的方药或相关疗法，以治疗寒滞经脉等所致病证的治法。,,,,TmpTCH:METHOD_61063,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.12.3.1.1; Database: clinical_treatment
TmpTCH:METHOD_61428,method,温经止痛,warming meridians and relieving pain,运用具有温经散寒、缓急止痛等作用的方药或相关疗法，以治疗寒滞经脉等所致痛证的治法。,,,,TmpTCH:METHOD_61063,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.12.3.1.2; Database: clinical_treatment
TmpTCH:METHOD_61429,method,温经活血,warming meridians and activating blood,运用具有温阳散寒、活血通经等作用的方药或相关疗法，以治疗寒滞经络、寒凝经脉、寒凝血瘀等所致病证的治法。,,,,TmpTCH:METHOD_61063,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.12.3.1.3; Database: clinical_treatment
TmpTCH:METHOD_61430,method,温经通络,warming meridians and unblocking collaterals,运用具有温阳散寒、通络散瘀等作用的方药或相关疗法，以治疗阳虚寒凝、寒瘀阻络等所致病证的治法。,,温阳通络,,TmpTCH:METHOD_61063,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.12.3.1.4; Database: clinical_treatment
TmpTCH:METHOD_61431,method,暖肝散寒,warming the liver to dissipate cold,运用具有温通肝经、行气散寒等作用的方药或相关疗法，以治疗寒滞肝脉、寒凝血虚等所致病证的治法。,,,,TmpTCH:METHOD_61063,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.12.3.1.5; Database: clinical_treatment
TmpTCH:METHOD_61432,method,温肾散寒,warming the kidney to dissipate cold,运用具有温阳补肾、通经散寒等作用的方药或相关疗法，以治疗肾虚寒凝等所致病证的治法。,,温肾祛寒,,TmpTCH:METHOD_61063,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.12.3.1.6; Database: clinical_treatment
TmpTCH:METHOD_61064,method,散寒宣痹,dissipating cold to diffuse impediment,运用具有温散寒邪、宣通痹阻等作用的方药或相关疗法，以治疗寒邪等所致痛痹病证的治法。,,祛寒宣痹,,TmpTCH:METHOD_61062,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.12.3.2; Database: clinical_treatment
TmpTCH:METHOD_61433,method,散寒止痛,dissipating cold to relieve pain,运用具有温散寒邪、缓急止痛等作用的方药或相关疗法，以治疗寒邪偏盛所致痛证的治法。,,,,TmpTCH:METHOD_61064,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.12.3.2.1; Database: clinical_treatment
TmpTCH:METHOD_61065,method,暖宫散寒,warming the uterus and dissipating cold,运用温通冲任为主，佐以具有温化寒湿等作用的方药或相关疗法，以治疗胞宫寒凝、寒凝冲任、冲任虚寒等所致病证的治法。,,温经暖宫,,TmpTCH:METHOD_61062,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.12.3.3; Database: clinical_treatment
TmpTCH:METHOD_61434,method,暖宫止痛,warming the uterus and relieving pain,运用具有暖宫散寒、活血止痛等作用的方药或相关疗法，以治疗寒凝胞宫、寒凝冲任等所致痛证的治法。,,,,TmpTCH:METHOD_61065,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.12.3.3.1; Database: clinical_treatment
TmpTCH:METHOD_61066,method,祛暑法,heatstroke-dispelling therapy,泛指运用具有解除暑邪等作用的方药或相关疗法，以治疗暑邪偏盛所致病证的一类治法。,,解暑法,,TmpTCH:METHOD_61001,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.13; Database: clinical_treatment
TmpTCH:METHOD_61067,method,祛暑化湿,dispelling summer-heat and resolving dampness,解暑药与祛湿药并用，以治疗暑湿所致病证的治法。,,解暑化湿,,TmpTCH:METHOD_61066,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.13.1; Database: clinical_treatment
TmpTCH:METHOD_61435,method,祛暑解表,dispelling summer-heat and releasing the external,运用具有祛暑化湿、透邪达表等作用的方药或相关疗法，以治疗暑湿袭表、暑湿在卫、暑湿交阻等所致病证的治法。,,"解表清暑,透表清暑",,TmpTCH:METHOD_61067,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.13.1.1; Database: clinical_treatment
TmpTCH:METHOD_61436,method,清暑辟秽,clearing away summer-heat and eliminating foulness,运用具有祛暑化湿、芳香辟秽等作用的方药或相关疗法，以治疗暑湿内伏等所致暑秽病证的治法。,,,,TmpTCH:METHOD_61067,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.13.1.2; Database: clinical_treatment
TmpTCH:METHOD_61437,method,清化暑湿,clearing summer-heat and dissipating dampness,运用具有祛暑化湿、醒脾化滞等作用的方药或相关疗法，治疗暑湿困脾、暑湿犯胃等所致病证的治法。,,,,TmpTCH:METHOD_61067,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.13.1.3; Database: clinical_treatment
TmpTCH:METHOD_61438,method,涤暑利湿,removing summer-heat and draining dampness,运用具有清泄暑湿、宣通三焦等作用的方药或相关疗法，以治疗暑湿热蕴、暑湿弥漫三焦等所致病证的治法。,,清暑利湿,,TmpTCH:METHOD_61067,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.13.1.4; Database: clinical_treatment
TmpTCH:METHOD_61439,method,清暑解毒,clearing summer-heat and removing toxin,运用具有祛暑化湿、清解热毒等作用的方药或相关疗法，以治疗暑湿蕴毒等所致病证的治法。,,,,TmpTCH:METHOD_61067,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.13.1.5; Database: clinical_treatment
TmpTCH:METHOD_61068,method,祛暑清热,dispelling summer-heat and clearing heat,运用具有祛除暑邪、清解热毒等作用的方药或相关疗法，以治疗暑热或暑温所致病证的治法。,,"涤暑清热,清热祛暑,清热解暑",,TmpTCH:METHOD_61066,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.13.2; Database: clinical_treatment
TmpTCH:METHOD_61440,method,清暑宣肺,clearing summer-heat to diffuse the lung,运用具有清热祛暑、宣降肺气等作用的方药或相关疗法，以治疗暑伤肺络所致病证的治法。,,,,TmpTCH:METHOD_61068,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.13.2.1; Database: clinical_treatment
TmpTCH:METHOD_61441,method,清心涤暑,clearing the heart and releasing summer-heat,运用具有清心开窍、涤除暑邪等作用的方药或相关疗法，以治疗暑入心营、暑热闭神等所致病证的治法。,,,,TmpTCH:METHOD_61068,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.13.2.2; Database: clinical_treatment
TmpTCH:METHOD_61442,method,清暑益气,clearing summer-heat and replenishing qi,运用具有清热解暑、益气生津等作用的方药或相关疗法，以治疗暑伤津气等所致病证的治法。,,,,TmpTCH:METHOD_61066,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.13.3; Database: clinical_treatment
TmpTCH:METHOD_61069,method,治风法,wind-treating therapy,泛指运用具有疏散外风或平息内风等作用的方药或相关疗法，以治疗内风、外风所致病证的一类治法。,,,,TmpTCH:METHOD_61001,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14; Database: clinical_treatment
TmpTCH:METHOD_61070,method,疏散风邪,dispersing and dissipating pathogenic wind,运用具有疏风散邪等作用的方药或相关疗法，以治疗风邪偏盛所致病证的治法。,,疏散外风,,TmpTCH:METHOD_61069,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1; Database: clinical_treatment
TmpTCH:METHOD_61071,method,祛风解肌,dispelling wind and releasing the flesh,运用具有疏散风邪、达邪透表等作用的方药或相关疗法，以治疗风邪外袭等所致病证的治法。,,疏风解肌,,TmpTCH:METHOD_61070,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1.1; Database: clinical_treatment
TmpTCH:METHOD_61072,method,疏风清热解表,dispersing wind and clearing heat to release the exterior,运用具有祛风清热、解肌发表等作用的方药或相关疗法，以治疗风热外袭、风热犯表等所致病证的治法。,,,,TmpTCH:METHOD_61071,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1.1.1; Database: clinical_treatment
TmpTCH:METHOD_61443,method,疏风清热祛湿,dispersing  clearing heat and dispelling dampness,运用具有疏风清热、祛湿解表等作用的方药或相关疗法，以治疗风热夹湿所致病证的治法。,,,,TmpTCH:METHOD_61072,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1.1.1.1; Database: clinical_treatment
TmpTCH:METHOD_61444,method,疏风清热润燥,dispersing  clearing heat and moistening dryness,运用具有疏风清热、养血润燥等作用的方药或相关疗法，以治疗风热化燥所致病证的治法。,,,,TmpTCH:METHOD_61072,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1.1.1.2; Database: clinical_treatment
TmpTCH:METHOD_61445,method,疏风清肺,dispersing wind and clearing the lung,运用具有疏散风邪、清热宣肺等作用的方药或相关疗法，以治疗肺经风热等所致病证的治法。,,,,TmpTCH:METHOD_61070,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1.2; Database: clinical_treatment
TmpTCH:METHOD_61446,method,祛风生发,dispelling wind to promote hair growth,运用具有疏散风邪、促生头发等作用的方药或相关疗法，以治疗风邪外袭所致脱发病证的治法。,,,,TmpTCH:METHOD_61070,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1.3; Database: clinical_treatment
TmpTCH:METHOD_61447,method,疏风消肿,dispersing wind and dispersing swelling,运用具有疏散风邪、利水消肿等作用的方药或相关疗法，以治疗风水相搏、风毒在表等所致病证的治法。,,,,TmpTCH:METHOD_61070,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1.4; Database: clinical_treatment
TmpTCH:METHOD_61073,method,祛风通络,dispelling wind and unblocking collaterals,运用具有疏散风邪、宣通络脉等作用的方药或相关疗法，以治疗风邪中络、风毒入络等所致病证的治法。,,"搜风通络,疏风通络",,TmpTCH:METHOD_61070,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1.5; Database: clinical_treatment
TmpTCH:METHOD_61448,method,祛风宣痹,dispelling wind and diffusing impediment,运用具有疏散风邪、宣通痹阻等作用的方药或相关疗法，以治疗风胜行痹等所致病证的治法。,,,,TmpTCH:METHOD_61073,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1.5.1; Database: clinical_treatment
TmpTCH:METHOD_61449,method,祛风止痛,dispelling wind to relieve pain,运用具有疏散风邪、宣痹止痛等作用的方药或相关疗法，以治疗风邪外袭所致痛证的治法。,,疏风止痛,,TmpTCH:METHOD_61073,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1.5.2; Database: clinical_treatment
TmpTCH:METHOD_61074,method,疏风解毒,dispersing wind and removing toxin,运用具有疏散风邪、发表解毒等作用的方药或相关疗法，以治疗风毒在表等所致病证的治法。,,"疏散风毒,驱风解毒",,TmpTCH:METHOD_61070,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1.6; Database: clinical_treatment
TmpTCH:METHOD_61450,method,疏风止痒,dispersing wind to stop itching,运用具有疏散风邪、止痒，或佐以解毒等作用的方药或相关疗法，以治疗风邪外袭、风邪中经及风毒蕴肤等所致病证的治法。,,,,TmpTCH:METHOD_61074,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1.6.1; Database: clinical_treatment
TmpTCH:METHOD_61451,method,疏风清热解毒,dispersing  clearing heat and removing toxin,运用具有疏风散邪、清热解毒等作用的方药或相关疗法，以治疗风火热毒炽盛等所致病证的治法。,,,,TmpTCH:METHOD_61074,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1.6.2; Database: clinical_treatment
TmpTCH:METHOD_61452,method,疏风祛湿解毒,dispersing  dispelling dampness and removing toxin,运用具有疏风胜湿、发表解毒等作用的方药或相关疗法，以治疗风湿挟毒等所致病证的治法。,,,,TmpTCH:METHOD_61074,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.1.6.3; Database: clinical_treatment
TmpTCH:METHOD_61075,method,清热熄风,clearing heat to extinguish wind,运用具有清热泻火、止痉熄风等作用的方药或相关疗法，以治疗热盛动风等所致病证的治法。,,泻火熄风,,TmpTCH:METHOD_61069,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.2; Database: clinical_treatment
TmpTCH:METHOD_61453,method,清肝熄风,clearing the liver to extinguish wind,运用具有清肝泻火、平息风阳等作用的方药或相关疗法，以治疗肝热动风、肝阳化风等所致病证的治法。,,凉肝熄风,,TmpTCH:METHOD_61075,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.2.1; Database: clinical_treatment
TmpTCH:METHOD_61454,method,凉血熄风,cooling blood to extinguish wind,运用具有清热凉血、止痉熄风等作用的方药或相关疗法，以治疗血热动风等所致病证的治法。,,,,TmpTCH:METHOD_61075,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.2.2; Database: clinical_treatment
TmpTCH:METHOD_61455,method,清暑熄风,clearing away summer-heat and extinguishing wind,运用具有清泄暑热、熄风定痉等作用的方药或相关疗法，以治疗暑热动风等所致病证的治法。,,清热祛暑熄风,,TmpTCH:METHOD_61075,,,,,,,GB/T 16751.3 -2023中医临床诊疗术语 第3部分：治法,2025-11-12,Original code: 3.14.2.3; Database: clinical_treatment
