tch_id,data_category,label_zh,label_en,latin_name,has_property,has_flavor,has_meridian_tropism,has_function,use_part,toxicity,sources,xrefs,date_accessed,notes
TmpTCH:HERB_102355,herb,黄瓜,Cucumber,Fructus Cucumidis Sativi,Sweet; Cool,Sweet; Cool,Lung; Spleen; Stomach,"To clear heat, disinhibit water, resolve toxin.",Fruit,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002498;TCMID: 7674,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102356,herb,黄瓜根,Radix Cucumidis Sativi,Radix Cucumidis Sativi,Bitter; Slightly Sweet; Cool,Bitter; Slightly Sweet; Cool,Stomach; Large Intestine,Clear heatdrain dampnessresolve toxins,Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002499;TCMID: 2712,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102357,herb,黄瓜藤,Caulis Cucumidis Sativi,Caulis Cucumidis Sativiv,Bitter; Neutral,Bitter; Neutral,,Dispel phlegm and settle tetany,Vines with leaves,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002500;TCMID: 4191,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102358,herb,黄瓜叶,Folium Cucumidis Sativi,Folium Cucumidis Sativi,Bitter; Cold,Bitter; Cold,,Clear damp-heatresolve toxin and disperse swelling,Leaf,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002501;TCMID: 3724,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102359,herb,黄果茄,Yellowfruit Nightshade,Radix et Caulis Solani Xanthocarpi,Bitter; Acrid; Warm,Bitter; Acrid; Warm,,"To clear heat and disinhibit damp, disperse stasis and relieve pain.","Root, fruit and seed",,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002502;TCMID: 4711,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102360,herb,黄海棠,Giant Stjohn’Swort,Hypericum Ascyron,,,,"To cool blood and stanch bleeding, quicken blood and regulate menstruation, clear heat and resolve toxin.",Whole herb,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002503;TCMID: 4397,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102361,herb,黄花海罂粟,Yellow Hornpoppy,Glaucium Flavum,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002504;TCMID: 2654,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102362,herb,猪毛蒿,,Artemisia Scoparia,Cold; Pungent; Bitter,Cold; Pungent; Bitter,Liver; Kidney; Gallbladder,See artemisia capillaris.,Aerial parts,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002505;TCMID: 5297,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102363,herb,黄褐毛忍冬,Yellowhair Honeysuckle,Lonicera Fulvotomentosa,,,,See lonicera japonica .,Flower bud,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002506;TCMID: 2628,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102364,herb,淡黄蕊木,Yellow-Red Kopsia,Kopsia Flavida,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002507;TCMID: 2694,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102365,herb,黄花菜,Citron Daylily,Hemerocallis Citrina,Sweet; Acrid; Warm,Sweet; Acrid; Warm,Liver; Bladder,"To clear heat and disinhibit damp, loosen chest and resolve depression, cool blood and resolve toxin.",Whole herb,Toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002509;TCMID: 6869,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102366,herb,黄花草,Yellowflower Spiderflower,Cleome Viscosa,,,,"To dissipate stasis and disperse swelling, dispel wind and relieve pain, engender flesh and cure sores.",Whole herb,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002511;TCMID: 3079,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102367,herb,黄花地丁,,Crotalaria Albida,Cold; Pungent; Bitter,Cold; Pungent; Bitter,Liver; Heart,"To drain lung and disperse phlegm, clear heat and disinhibit damp, resolve toxin and disperse swelling.",Whole herb,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002512;TCMID: 5453,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102368,herb,黄花柳,,Salix Caprea ,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002513;TCMID: 5209,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102369,herb,黄花蒿,Sweet Wormwood Equivalent Plant: Artemisia Apiacea,Artemisia Annua,,,,"To clear heat, resolve summerheat, eliminate steam, interrupt malaria.",Whole herb,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002515;TCMID: 4229,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102370,herb,黄花蒿子,Artemisia Annua L,,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002516;TCMID: 5649,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102371,herb,黄花夹竹桃,Yellow Oleander,Fructus Thevetiae Peruvianae,Acrid; Bitter; Warm,Acrid; Bitter; Warm,Heart,"To strengthen heart, disinhibit urine and disperse edema.",Seed,Extremely toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002517;TCMID: 7577,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102372,herb,黄花九轮草,Officinal Primrose,Primula Veris,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002518;TCMID: 5652,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102373,herb,黄花木,"Greenleaf Piptanthus, Evergreen Laburnum",Piptanthus Nepalensis,Sweet; Bland; Minor Cold,Sweet; Bland; Minor Cold,Liver; Large Intestine,"To clear liver and brighten eyes, moisten intestines and free stool.",Seed,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002519;TCMID: 6983,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102374,herb,黄花稔,Acute Sida,Sida Acuta,Acrid; Cool,Acrid; Cool,Lung; Liver; Large Intestine,"To clear damp heat, resolve toxin and disperse swelling, quicken blood and relieve pain.",Leaf or root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002520;TCMID: 8165,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102375,herb,黄花鼠尾草,Yellowflower Sage,Radix Salviae Flavae,Bitter; Cool,Bitter; Cool,,"To quicken blood and regulate menstruation, transform stasis and relieve pain.",Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002521;TCMID: 7934,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102376,herb,黄花乌头,Korean Monkshood,Aconitum Coreanum,,,,"To dispel wind and transform phlegm, settle fright epilepsy, dissipate cold and relieve pain.",Tuberoid,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002522;TCMID: 4206,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102377,herb,黄花香茶菜,Yellowflower Rabdosia,Isodon Sculponeatus,,,,"To resolve toxin, disinhibit damp, rectify qi.",Whole herb,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002523;TCMID: 7907,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102378,herb,黄花烟草,Aztec Tobacco,Nicotiana Rustica,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002524;TCMID: 3848,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102379,herb,黄花远志,Yellowflower Milkwort,Polygala Arillata,,,,"To dispel phlegm and eliminate damp, fortify spleen and supplement vacuity, quiet heart and quicken blood.",Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002525;TCMID: 7909,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102380,herb,黄花子,Cordateleaf Sida,Sida Cordifolia,,,,"To clear heat and disinhibit damp, relieve cough, resolve toxin and eliminate welling abscess.",Leaf or root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002526;TCMID: 2227,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102381,herb,黄荆种子,Negundo Chastetree Seed,Vitex Negundo,,,,"To dispel wind and resolve exterior, relieve cough and calm asthma, rectify qi and disperse food with relieving pain.",Fruit,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002527;TCMID: 3936,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102382,herb,皇家海罂粟,,,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002528;TCMID: 7762,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102383,herb,黄接骨丹,Gypsophila,Gypsophila Acutifolia,Bland; Cool,Bland; Cool,,"To dissipate stasis and disperse swelling, engender flesh and relieve pain.",Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002529;TCMID: 1804,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102384,herb,黄槿,Linden Hibiscus,Hibiscus Tiliaceus,Sweet; Bland; Minor Cold,Sweet; Bland; Minor Cold,Lung,"To clear lung and relieve cough, resolve toxin and disperse swelling.","Leaf, bark or flower",,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002530;TCMID: 2972,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102385,herb,黄金凤,Incurvedspur Snapweed,Impatiens Siculifer,,,,"To dispel wind and eliminate damp, quicken blood and disperse swelling, clear heat and resolve toxin.",Whole herb,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002531;TCMID: 7318,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102386,herb,松味筋骨草,Yellow Bugle,Ajuga Chamaepitys,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002532;TCMID: 3458,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102387,herb,黄金树,Northern Catalpa,Catalpa Speciosa,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002533;TCMID: 7112,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102388,herb,黄精,Solomonseal Rhizome; Rhizome of Fragrant Solomonseal,Rhizoma Polygonati; Polygonati Rhizoma,Sweet; Calm,Sweet; Calm,Spleen; Lung; Kidney,"To reinforce qi and nourish yin, to invigorate the function of the spleen, to moisten the lung, and to benefit the kidney.",Rhizome,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002534;SMHB00185;TCMID: 6854,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102389,herb,黄荆根,Negundo Chastetree Root,Radix Viticis Negundo,Acrid; Slightly Bitter; Warm,Acrid; Slightly Bitter; Warm,Heart,"To resolve exterior, relieve cough, dispel wind and eliminate damp, rectify qi and relieve pain.",Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002535;TCMID: 4615,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102390,herb,黄荆叶,Negundo Chastetree Leaf,Folium Viticis Negundo,Acrid; Bitter; Cool,Acrid; Bitter; Cool,Lung; Liver; Small Intestine,"To clear heat and resolve exterior, resolve toxin and disinhibit damp.",Leaf,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002536;TCMID: 1614,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102391,herb,黄荆枝,Rhizoma Polygonati,Ramulus Viticis Negundo,Acrid; Slightly Bitter; Neutral,Acrid; Slightly Bitter; Neutral,Heart; Lung; Liver,Dispel wind and resolve the exteriordisperse swelling and relieve pain,Branch,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002537;TCMID: 6459,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102392,herb,黄酒,Yellow Wing,Glutinous Rice Wine,Warm; Pungent; Sweet; Bitter,Warm; Pungent; Sweet; Bitter,Lung; Stomach; Liver; Heart,For activating blood and reducing pain,,Extremely toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002538;TCMID: 2966,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102393,herb,黄葵,Musk-Mallow,Abelmoschus Moschatus,Slightly Sweet; Cold,Slightly Sweet; Cold,Heart; Lung,"To clear heat and resolve toxin, promote lactation and free stool.",Whole herb,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002539;TCMID: 1192,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102394,herb,黄连,Rhizome of Chinese Goldthread; Golden Thread,Coptidis Rhizoma; Rhizoma Coptidis,Bitter; Cold,Bitter; Cold,Heart; Spleen; Stomach; Liver; Gallbladder; Large Intestine,"To remove damp-heat, quench fire and counteract toxicity.",Rhizome,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002540;SMHB00186;TCMID: 7648,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102395,herb,黄连花,Dahurian Loosestrife,Herba Lysimachiae Davuricae,Sour; Minor Cold,Sour; Minor Cold,,To calm and lower blood pressure.,Whole herb with root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002541;TCMID: 2088,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102396,herb,黄连芽,Chinese Pistache,Pistacia Chinensis,,,,"To clear summerheat, engender liquid, resolve toxin, disinhibit damp.",Leaf and bud,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002542;TCMID: 2801,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102397,herb,黄苓,,,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002543;TCMID: 4715,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102398,herb,黄龙胆,Yellow Gentian,Gentiana Lutea,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002544;TCMID: 4364,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102399,herb,黄栌,Common Smoketree,Cotinus Coggygria,,,,"To eliminate heat vexation, resolve liquor jaundice.",Wood,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002545;TCMID: 8176,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102400,herb,黄栌枝叶,Common Smoketree Branch-Leaf,Cotinus Coggygria Var. Cinerea,Bitter; Acrid; Cold,Bitter; Acrid; Cold,Kidney; Liver,To clear damp heat.,Branchlet-leaf,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002546;TCMID: 2776,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102401,herb,黄麻叶,Roundpod Jute Leaf,Corchorus Capsularis,Bitter; Neutral,Bitter; Neutral,Heart; Liver,"To rectify qi and stanch bleeding, expel pus and engender flesh.",Leaf,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002547;TCMID: 6470,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102402,herb,黄麻子,Roundpod Jute Seed,Corchorus Capsularis,Bitter; Warm,Bitter; Warm,Lung; Liver; Kidney,"To strengthen heart, anesthetize.",Seed,Toxic,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002548;TCMID: 2766,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102403,herb,黄毛楤木,Yellowhair Aralia,Aralia Decaisneana,,,,"To dispel wind and eliminate damp, quicken blood and free menstruation, resolve toxin and disperse swelling.",Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002549;TCMID: 3240,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102404,herb,黄毛茛,Yellow-Hairy Calyx Kudzuvine,Pueraria Calycina,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002550;TCMID: 5796,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102405,herb,金冠鳞毛蕨,Goldencoma Shield Fern,Dryopteris Chrysocoma,Bitter; Cold,Bitter; Cold,Heart; Liver; Spleen; Large Intestine,"To clear heat and resolve toxin, dispel stasis and stanch bleeding.",Rhizome,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002551;TCMID: 5263,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102406,herb,黄毛乌头,Yellowhair Monkshood,Aconitum Chrysotrichum,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002552;TCMID: 7557,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102407,herb,黄缅桂,Champac Michelia,Michelia Champaca,Bitter; Cool,Bitter; Cool,Spleen; Lung,"To dispel wind-damp, disinhibit throat.",Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002553;TCMID: 2663,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102408,herb,黄明胶,Oxhide Gelatin,Gelatinum Oxhide,Sweet; Neutral,Sweet; Neutral,Lung; Large Intestine,"To enrich yin and moisten dryness, nourish blood and stanch bleeding, quicken blood and disperse swelling, resolve toxin.",Gelatin made from hide of ox,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002554;TCMID: 1905,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102409,herb,黄牛木,Common Oxwood,Cratoxylum Cochinchinense,,,,"To clear heat and resolve toxin, transform damp and disperse stagnation, dispel stasis and disperse swelling.","Root, bark or stem-leaf",,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002555;TCMID: 2720,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102410,herb,黄皮根,Chinese Wampee Root,Clausena Lansium,Acrid; Slightly Bitter; Warm,Acrid; Slightly Bitter; Warm,Stomach; Liver,To move qi and relieve pain.,Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002556;TCMID: 6255,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102411,herb,川黄檗,Chinese Corktree,Phellodendron Chinense,,,,See phellodendron amurense.,Bark,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002557;TCMID: 1773,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102412,herb,黄皮叶,Chinese Wampee Leaf,Clausena Lansium,Acrid; Bitter; Neutral,Acrid; Bitter; Neutral,Lung,"To course wind and resolve exterior, move qi and transform phlegm.",Leaf,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002558;TCMID: 6295,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102413,herb,黄瓶子草,Yellow Pitcherplant,Sarracenia Flava,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002559;TCMID: 5657,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102414,herb,黄芪,Root of Membranous Milkvetch; Milkvetch Root,Radix Astragali; Astragali Radix,Sweet; Slightly Warm,Sweet; Slightly Warm,Lung; Spleen,To reinoforce qi and invigorate the function of the spleen.,Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002560;SMHB00187;TCMID: 6919,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102415,herb,黄杞,Ｒoxburgh Engelhardtia Root,Engelhardia Roxburghiana,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002561;TCMID: 6605,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102416,herb,黄鞘蕊花,Yellowflower Coleus,Coleus Xanthanthus,,,,,,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002562;TCMID: 4679,2025-11-12,Source: herb2_0.HERB_herb_info_v2
TmpTCH:HERB_102417,herb,黄芩,Baical Skullcap Root; Root of Baikal Skullcap,Radix Scutellariae; Scutellariae Radix,Bitter; Cold,Bitter; Cold,Lung; Gallbladder; Spleen; Large Intestine; Small Intestine,"To remove damp-heat, to quench fire and counteract toxicity, to arrest bleeding, and to prevent abortion.",Root,,/home/tcmkg/tcm-onotology/tab_data_processing/dataset/processed/herb2.0/HERB_herb_info_v2.json,HERB002563;SMHB00188;TCMID: 6700,2025-11-12,Source: herb2_0.HERB_herb_info_v2
